Domain Name,Domain Type,Agency,City,State,Latitude,Longitude
NAZARETHBOROUGHPA.GOV,City,Non-Federal Agency,Nazareth,PA,40.74037609,-75.30961675
NBCA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
NEBRASKACITYNE.GOV,City,Non-Federal Agency,Nebraska City,NE,40.67666624,-95.85916722
NEEDHAMMA.GOV,City,Non-Federal Agency,NEEDHAM,MA,42.28342866,-71.23282551
NEVADACITYCA.GOV,City,Non-Federal Agency,Nevada City,CA,39.26155981,-121.0160569
NEVADAMO.GOV,City,Non-Federal Agency,Nevada,MO,37.83920903,-94.35466723
NEWARKDE.GOV,City,Non-Federal Agency,Newark,DE,39.68371685,-75.7496597
NEWAUBURNMN.GOV,City,Non-Federal Agency,New Auburn,MN,44.67356706,-94.22969982
NEWBEDFORD-MA.GOV,City,Non-Federal Agency,New Bedford,MA,41.63621959,-70.93419601
NEWBERGOREGON.GOV,City,Non-Federal Agency,Newberg,OR,45.30011847,-122.9731582
NEWBOSTONNH.GOV,City,Non-Federal Agency,New Boston,NH,42.97618719,-71.69395809
NEWBRIGHTONMN.GOV,City,Non-Federal Agency,New Brighton,MN,45.06551828,-93.20188752
NEWBRITAINCT.GOV,City,Non-Federal Agency,New Britain,CT,41.66120588,-72.77953626
NEWBURGH-IN.GOV,City,Non-Federal Agency,Newburgh,IN,37.94448619,-87.4052859
NEWBURGHHTSOH.GOV,City,Non-Federal Agency,Newburgh Heights,OH,41.45004861,-81.66345792
NEWCANAANCT.GOV,City,Non-Federal Agency,New Canaan,CT,41.14675753,-73.49483779
NEWCARROLLTONMD.GOV,City,Non-Federal Agency,New Carrollton,MD,38.9698282,-76.8799684
NEWCASTLEPA.GOV,City,Non-Federal Agency,New Castle,PA,41.00366572,-80.34700974
NEWCONCORD-OH.GOV,City,Non-Federal Agency,New Concord,OH,39.99367635,-81.73401616
NEWFIELDSNH.GOV,City,Non-Federal Agency,Newfields,NH,43.03702629,-70.93838964
NEWHARMONY-IN.GOV,City,Non-Federal Agency,New Harmony,IN,38.12976625,-87.93502839
NEWHAVENCT.GOV,City,Non-Federal Agency,New Haven,CT,41.3081492,-72.92815807
NEWHOPEMN.GOV,City,Non-Federal Agency,New Hope,MN,45.03801672,-93.38661863
NEWHOPETX.GOV,City,Non-Federal Agency,New Hope,TX,32.86844613,-99.79953956
NEWINGTONCT.GOV,City,Non-Federal Agency,Newington,CT,41.69787762,-72.72370971
NEWMARKETNH.GOV,City,Non-Federal Agency,Newmarket,NH,43.08285922,-70.93505993
NEWMARLBOROUGHMA.GOV,City,Non-Federal Agency,Mill River,MA,42.1139782,-73.26760795
NEWNANGA.GOV,City,Non-Federal Agency,Newnan,GA,33.38066717,-84.79965712
NEWORLEANS-LA.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NEWORLEANSLA.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NEWPORT-RI.GOV,City,Non-Federal Agency,Newport,RI,41.49009956,-71.31282841
NEWPORTBEACH-CA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
NEWPORTBEACHCA.GOV,City,Non-Federal Agency,Newport Beach,CA,33.61890753,-117.9289483
NEWPORTKY.GOV,City,Non-Federal Agency,Newport,KY,39.09144791,-84.49577659
NEWPORTNEWSVA.GOV,City,Non-Federal Agency,Newport News,VA,36.97875939,-76.427997
NEWPORTNH.GOV,City,Non-Federal Agency,Newport,NH,43.36534865,-72.17341755
NEWPORTOREGON.GOV,City,Non-Federal Agency,Newport,OR,44.63677833,-124.0534493
NEWRICHMONDWI.GOV,City,Non-Federal Agency,New Richmond ,WI,45.12301868,-92.53658556
NEWRUSSIATOWNSHIP-OH.GOV,City,Non-Federal Agency,Oberlin,OH,41.29393947,-82.21737677
NEWTON-NH.GOV,City,Non-Federal Agency,Newton,NH,42.86952865,-71.03449661
NEWTONNC.GOV,City,Non-Federal Agency,Newton,NC,35.66985703,-81.22146664
NEWTOWN-CT.GOV,City,Non-Federal Agency,Newtown,CT,41.41397981,-73.30344727
NEWTOWNOHIO.GOV,City,Non-Federal Agency,Newtown,OH,39.12449748,-84.36160749
NEWTOWNPA.GOV,City,Non-Federal Agency,Newtown,PA,40.22927994,-74.93682933
NEWWINDSOR-NY.GOV,City,Non-Federal Agency,New Windsor,NY,41.47675824,-74.02374785
NEWWINDSORMD.GOV,City,Non-Federal Agency,New Windsor,MD,39.54204693,-77.10803966
NIAGARAFALLSNY.GOV,City,Non-Federal Agency,Niagara Falls,NY,43.09449969,-79.05670874
NIAGARAFALLSNYCARTS.GOV,City,Non-Federal Agency,Niagara Falls,NY,43.09449969,-79.05670874
NICHOLSHILLS-OK.GOV,City,Non-Federal Agency,Nichols Hills,OK,35.55088759,-97.54892928
NILES-IL.GOV,City,Non-Federal Agency,Niles,IL,42.01891963,-87.80283912
NILESTWPMI.GOV,City,Non-Federal Agency,Niles,MI,41.82976992,-86.25417555
NINNEKAHOK.GOV,City,Non-Federal Agency,NINNEKAH,OK,34.9478466,-97.923926
NISSEQUOGUENY.GOV,City,Non-Federal Agency,St. James,NY,40.87898629,-73.15677828
NIXAMO.GOV,City,Non-Federal Agency,Nixa,MO,37.04338715,-93.29434982
NNVA.GOV,City,Non-Federal Agency,Newport News,VA,36.97875939,-76.427997
NOGALESAZ.GOV,City,Non-Federal Agency,Nogales,AZ,31.34037722,-110.934247
NOLA.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NOLAERB.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NOLAIPM.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NOLAOIG.GOV,City,Non-Federal Agency,New Orleans,LA,29.95464869,-90.07506999
NOLENSVILLETN.GOV,City,Non-Federal Agency,Nolensville,TN,35.95228797,-86.6694392
NORFOLK.GOV,City,Non-Federal Agency,Norfolk,VA,36.84680859,-76.28521567
NORFOLKNE.GOV,City,Non-Federal Agency,Norfolk,NE,42.0283373,-97.41699648
NORFOLKVA.GOV,City,Non-Federal Agency,Norfolk,VA,36.84680859,-76.28521567
NORMANDYPARKWA.GOV,City,Non-Federal Agency,Normandy Park,WA,47.43620941,-122.3406763
NORMANOK.GOV,City,Non-Federal Agency,Norman,OK,35.22256973,-97.43947649
NORMANPARKGA.GOV,City,Non-Federal Agency,Norman Park,GA,31.26906755,-83.68711734
NORRIDGE-IL.GOV,City,Non-Federal Agency,Norridge,IL,41.96335856,-87.82727646
NORTHADAMS-MA.GOV,City,Non-Federal Agency,North Adams,MA,42.70091961,-73.10870905
NORTHAMPTONMA.GOV,City,Non-Federal Agency,Northampton,MA,42.32508596,-72.64119604
NORTHANDOVERMA.GOV,City,Non-Federal Agency,North Andover,MA,42.69869681,-71.13505819
NORTHBENDWA.GOV,City,Non-Federal Agency,North Bend,WA,47.49565814,-121.78678
NORTHBOROUGH-MA.GOV,City,Non-Federal Agency,Northborough,MA,42.31953796,-71.64117778
NORTHBROOKIL.GOV,City,Non-Federal Agency,Northbrook,IL,42.1275265,-87.82894581
NORTHBRUNSWICKNJ.GOV,City,Non-Federal Agency,North Brunswick,NJ,40.453999,-74.48199619
NORTHCANTONOHIO.GOV,City,Non-Federal Agency,North Canton,OH,40.87588606,-81.40233709
NORTHFIELD-VT.GOV,City,Non-Federal Agency,Northfield,VT,44.15116792,-72.65649918
NORTHFIELDMA.GOV,City,Non-Federal Agency,Northfield,MA,42.69591606,-72.45286975
NORTHFIELDMI.GOV,City,Non-Federal Agency,Whitmore Lake,MI,42.43947931,-83.74382581
NORTHFIELDVILLAGE-OH.GOV,City,Non-Federal Agency,NORTHFIELD,OH,41.34504593,-81.5284474
NORTHHAMPTON-NH.GOV,City,Non-Federal Agency,North Hampton,NH,42.97258751,-70.82977828
NORTHHAVEN-CT.GOV,City,Non-Federal Agency,North Haven,CT,41.39092836,-72.85953916
NORTHHEMPSTEADNY.GOV,City,Non-Federal Agency,MANHASSET,NY,40.79787649,-73.69956962
NORTHLEBANONTWPPA.GOV,City,Non-Federal Agency,Lebanon,PA,40.34092853,-76.41134848
NORTHPORTNY.GOV,City,Non-Federal Agency,Northport,NY,40.90092634,-73.34316974
NORTHPROVIDENCERI.GOV,City,Non-Federal Agency,North Providence,RI,41.85009911,-71.46616581
NORTHREADINGMA.GOV,City,Non-Federal Agency,North Reading,MA,42.57508828,-71.07866919
NORTHSIOUXCITY-SD.GOV,City,Non-Federal Agency,N. Sioux City,SD,42.52721703,-96.48308636
NORTHSTONINGTONCT.GOV,City,Non-Federal Agency,North Stonington,CT,41.44092792,-71.88117748
NORTHUNIONTOWNSHIP-PA.GOV,City,Non-Federal Agency,Lemont Furnace,PA,39.9142359,-79.66975684
NORTHVERNON-IN.GOV,City,Non-Federal Agency,North Vernon,IN,39.00615798,-85.62357901
NORTONVA.GOV,City,Non-Federal Agency,Norton,VA,36.93342591,-82.62904973
NORWALKCA.GOV,City,Non-Federal Agency,Norwalk,CA,33.90223839,-118.0817277
NORWAYMI.GOV,City,Non-Federal Agency,Norway,MI,45.78689877,-87.90373817
NORWOOD-MA.GOV,City,Non-Federal Agency,Norwood,MA,42.19453905,-71.19949697
NORWOODMA.GOV,City,Non-Federal Agency,Norwood,MA,42.19453905,-71.19949697
NOTTINGHAM-NH.GOV,City,Non-Federal Agency,Nottingham,NH,43.11452741,-71.09977682
NOWATAOK.GOV,City,Non-Federal Agency,Nowata,OK,36.70063907,-95.63802985
NSIDFL.GOV,City,Non-Federal Agency,Coral Springs,FL,26.27118555,-80.27059752
NYACK-NY.GOV,City,Non-Federal Agency,Nyack,NY,41.09064751,-73.91790824
NYC-NY.GOV,City,Non-Federal Agency,Brooklyn,NY,40.6500961,-73.94957643
NYC.GOV,City,Non-Federal Agency,Brooklyn,NY,40.6500961,-73.94957643
OAK-BROOK-IL.GOV,City,Non-Federal Agency,OAK BROOK,IL,41.83280715,-87.92894943
OAKBLUFFSMA.GOV,City,Non-Federal Agency,Oak Bluffs,MA,41.45427824,-70.56196654
OAKHAM-MA.GOV,City,Non-Federal Agency,Oakham,MA,42.3528665,-72.04534991
OAKLAND-ME.GOV,City,Non-Federal Agency,Oakland,ME,44.54033839,-69.72198558
OAKLANDCA.GOV,City,Non-Federal Agency,Oakland,CA,37.80436862,-122.2707975
OAKLANDFL.GOV,City,Non-Federal Agency,Oakland,FL,28.55499839,-81.63312611
OAKLANDPARKFL.GOV,City,Non-Federal Agency,Oakland Park,FL,26.17230683,-80.13198732
OAKLAWN-IL.GOV,City,Non-Federal Agency,OAK LAWN,IL,41.71086797,-87.75810859
OAKPARKMI.GOV,City,Non-Federal Agency,Oak Park,MI,42.45947554,-83.1827076
OAKRIDGETN.GOV,City,Non-Federal Agency,"Oak Ridge, TN 37830 United States",TN, TN,36.62184254
OAKWOODOHIO.GOV,City,Non-Federal Agency,Oakwood,OH,39.72533816,-84.17410913
OBERLINKANSAS.GOV,City,Non-Federal Agency,Oberlin,KS,39.81833591,-100.5281959
OCCOQUANVA.GOV,City,Non-Federal Agency,Occoquan,VA,38.68372559,-77.26025665
OCEANAWV.GOV,City,Non-Federal Agency,Oceana,WV,37.69205859,-81.62399642
OCEANCITYMD.GOV,City,Non-Federal Agency,Ocean City ,MD,38.3364959,-75.08490669
OCEANSPRINGS-MS.GOV,City,Non-Federal Agency,Ocean Springs,MS,30.41130867,-88.82780767
OCONOMOWOC-WI.GOV,City,Non-Federal Agency,Oconomowoc,WI,43.11166566,-88.49926932
ODESSA-TX.GOV,City,Non-Federal Agency,Odessa,TX,31.84567788,-102.3676372
OGALLALA-NE.GOV,City,Non-Federal Agency,Ogallala,NE,41.12804819,-101.7196182
OGDEN-KS.GOV,City,Non-Federal Agency,Ogden ,KS,39.11110667,-96.70611807
OLDLYME-CT.GOV,City,Non-Federal Agency,Old Lyme,CT,41.31592901,-72.32896874
OLDSAYBROOKCT.GOV,City,Non-Federal Agency,Old Saybrook,CT,41.29176616,-72.37619655
OLIVERSPRINGS-TN.GOV,City,Non-Federal Agency,Oliver Springs,TN,36.04451629,-84.34436952
OLYMPIA-WA.GOV,City,Non-Federal Agency,Olympia,WA,47.03786876,-122.9006966
OLYMPIAWA.GOV,City,Non-Federal Agency,Olympia,WA,47.03786876,-122.9006966
OMAHA-NE.GOV,City,Non-Federal Agency,Omaha,NE,41.2586086,-95.93778875
ONTARIOCA.GOV,City,Non-Federal Agency,Ontario,CA,34.06333759,-117.6508865
OPALOCKAFL.GOV,City,Non-Federal Agency,OPALOCKA,FL,25.90231729,-80.25032682
OPELIKA-AL.GOV,City,Non-Federal Agency,Opelika,AL,32.64540992,-85.37827877
ORANGE-CT.GOV,City,Non-Federal Agency,Orange,CT,41.27842934,-73.02565992
ORLANDOFL.GOV,City,Non-Federal Agency,Orlando,FL,28.53833637,-81.37923614
ORMONDBEACH-FL.GOV,City,Non-Federal Agency,Ormond Beach,FL,29.28580554,-81.05588583
ORONOCOTOWNSHIP-MN.GOV,City,Non-Federal Agency,Oronoco,MN,44.1660796,-92.53490721
OROVALLEYAZ.GOV,City,Non-Federal Agency,Oro Valley,AZ,32.390908,-110.9664866
OSAGEBEACH-MO.GOV,City,Non-Federal Agency,OSAGE BEACH,MO,38.12955927,-92.65276975
OSCODATOWNSHIPMI.GOV,City,Non-Federal Agency,Oscoda,MI,44.42028904,-83.33079846
OTAYWATER.GOV,City,Non-Federal Agency,Spring Valley,CA,32.7447656,-116.9989168
OTHELLOWA.GOV,City,Non-Federal Agency,Othello,WA,46.82596907,-119.1752882
OTISFIELDME.GOV,City,Non-Federal Agency,OTISFIELD,ME,44.14839617,-70.56394637
OTTAWAKS.GOV,City,Non-Federal Agency,Ottawa,KS,38.61556564,-95.2677487
OXFORD-CT.GOV,City,Non-Federal Agency,Oxford,CT,41.43398954,-73.11677683
OYSTERBAY-NY.GOV,City,Non-Federal Agency,Oyster Bay,NY,40.86564947,-73.53206748
PACIFICWA.GOV,City,Non-Federal Agency,Pacific,WA,47.26454965,-122.2501173
PADUCAHKY.GOV,City,Non-Federal Agency,Paducah,KY,37.0833886,-88.60004688
PAGEAZ.GOV,City,Non-Federal Agency,Page,AZ,36.91471657,-111.4558272
PALATKA-FL.GOV,City,Non-Federal Agency,Palatka,FL,29.64857685,-81.63757622
PALMETTOBAY-FL.GOV,City,Non-Federal Agency,Palmetto Bay,FL,25.62176718,-80.32476821
PALMSPRINGS-CA.GOV,City,Non-Federal Agency,Palm Springs,CA,33.83029877,-116.5452896
PALMSPRINGSCA.GOV,City,Non-Federal Agency,Palm Springs,CA,33.83029877,-116.5452896
PALOALTO-CA.GOV,City,Non-Federal Agency,Palo Alto,CA,37.44187629,-122.1430178
PALOSHILLS-IL.GOV,City,Non-Federal Agency,Palos Hills,IL,41.69669873,-87.81699937
PANORAMAVILLAGETX.GOV,City,Non-Federal Agency,Panorama Village,TX,30.38103985,-95.49354767
PARADISEVALLEYAZ.GOV,City,Non-Federal Agency,Paradise Valley,AZ,33.53114732,-111.942648
PARISTEXAS.GOV,City,Non-Federal Agency,Paris,TX,33.6609383,-95.55550717
PARISTN.GOV,City,Non-Federal Agency,Paris,TN,36.30199694,-88.32670964
PARKERSBURGWV.GOV,City,Non-Federal Agency,Parkersburg,WV,39.26673886,-81.56150597
PARKVILLEMO.GOV,City,Non-Federal Agency,Parkville,MO,39.19499722,-94.68217967
PARMAHEIGHTSOH.GOV,City,Non-Federal Agency,Parma Heights,OH,41.39004644,-81.75957839
PASADENACA.GOV,City,Non-Federal Agency,Pasadena,CA,34.1477771,-118.1445197
PASADENATX.GOV,City,Non-Federal Agency,Pasadena,TX,29.69105758,-95.20909641
PASCO-WA.GOV,City,Non-Federal Agency,Pasco,WA,46.2395766,-119.1005678
PATAGONIA-AZ.GOV,City,Non-Federal Agency,Patagonia,AZ,31.53953855,-110.7561978
PATERSONNJ.GOV,City,Non-Federal Agency,Paterson,NJ,40.91676944,-74.17180721
PAWNEEROCK-KS.GOV,City,Non-Federal Agency,Pawnee Rock,KS,38.26528972,-98.9809272
PAXTONFL.GOV,City,Non-Federal Agency,Laurel Hill,FL,30.96573597,-86.45966781
PAYSONAZ.GOV,City,Non-Federal Agency,Payson,AZ,34.23086673,-111.3251363
PEABODY-MA.GOV,City,Non-Federal Agency,Peabody,MA,42.52786947,-70.928657
PEABODYMA.GOV,City,Non-Federal Agency,PEABODY,MA,42.52786947,-70.928657
PEARLANDTX.GOV,City,Non-Federal Agency,Pearland,TX,29.56356589,-95.28604858
PECOSTX.GOV,City,Non-Federal Agency,Pecos,TX,31.4229089,-103.4932258
PEMBROKE-MA.GOV,City,Non-Federal Agency,Pembroke,MA,42.07148847,-70.8092061
PEORIAAZ.GOV,City,Non-Federal Agency,Peoria,AZ,33.58059793,-112.2373764
PEQUOTLAKES-MN.GOV,City,Non-Federal Agency,Pequot Lakes,MN,46.60301835,-94.30943724
PERMITTINGROGERSAR.GOV,City,Non-Federal Agency,Rogers,AR,36.33201828,-94.11853718
PERRY-WI.GOV,City,Non-Federal Agency,Mount Horeb,WI,43.00860681,-89.73845936
PERRYTOWNSHIP-IN.GOV,City,Non-Federal Agency,Indianapolis,IN,39.76837684,-86.15803708
PETERBOROUGHNH.GOV,City,Non-Federal Agency,Peterborough,NH,42.87063555,-71.95174922
PETERSBURGAK.GOV,City,Non-Federal Agency,Petersburg,AK,56.81249988,-132.9555584
PETERSBURGVA.GOV,City,Non-Federal Agency,Petersburg,VA,37.22792927,-77.40192658
PFLUGERVILLETX.GOV,City,Non-Federal Agency,Pflugerville,TX,30.43936818,-97.61999597
PHARR-TX.GOV,City,Non-Federal Agency,Pharr,TX,26.19479583,-98.18361596
PHILA.GOV,City,Non-Federal Agency,Philadelphia,PA,39.95233852,-75.16378919
PHILIPSBURGMT.GOV,City,Non-Federal Agency,Philipsburg,MT,46.33214689,-113.2942291
PHILLIPSTON-MA.GOV,City,Non-Federal Agency,Phillipston,MA,42.54869812,-72.13285814
PHOENIX.GOV,City,Non-Federal Agency,Phoenix,AZ,33.44837716,-112.0740363
PHOENIXOREGON.GOV,City,Non-Federal Agency,Phoenix,OR,42.27540587,-122.8180884
PIEDMONT-OK.GOV,City,Non-Federal Agency,PIEDMONT,OK,35.64199551,-97.74642575
PIERMONT-NY.GOV,City,Non-Federal Agency,Piermont,NY,41.04203832,-73.91818722
PIKEVILLEKY.GOV,City,Non-Federal Agency,Pikeville,KY,37.47926797,-82.51875552
PILOTPOINTAK.GOV,City,Non-Federal Agency,Pilot Point,AK,57.56416718,-157.5791688
PINEBLUFFSWY.GOV,City,Non-Federal Agency,Pine Bluffs,WY,41.18192641,-104.0691162
PINEHURSTNC.GOV,City,Non-Federal Agency,Pinehurst,NC,35.19542813,-79.46947961
PINEPLAINS-NY.GOV,City,Non-Federal Agency,Pine Plains,NY,41.9798091,-73.65595949
PINETOPLAKESIDEAZ.GOV,City,Non-Federal Agency,LAKESIDE,AZ,34.15448601,-109.9734383
PINEVILLENC.GOV,City,Non-Federal Agency,Pineville,NC,35.08319909,-80.89229835
PITTSBORONC.GOV,City,Non-Federal Agency,Pittsboro,NC,35.72014907,-79.17723954
PITTSBURGCA.GOV,City,Non-Federal Agency,PITTSBURG,CA,38.02797628,-121.8846778
PITTSBURGHPA.GOV,City,Non-Federal Agency,Pittsburgh,PA,40.44061719,-79.9958879
PITTSFIELD-MI.GOV,City,Non-Federal Agency,Ann Arbor,MI,42.27755668,-83.74087857
PITTSFIELDNH.GOV,City,Non-Federal Agency,Pittsfield,NH,43.30590893,-71.3242259
PLAINFIELDNJ.GOV,City,Non-Federal Agency,Plainfield,NJ,40.61681705,-74.41726943
PLANDOMEHEIGHTS-NY.GOV,City,Non-Federal Agency,Manhasset,NY,40.79787649,-73.69956962
PLANO.GOV,City,Non-Federal Agency,Plano,TX,33.01983969,-96.69888721
PLATTSBURG-MO.GOV,City,Non-Federal Agency,Plattsburg,MO,39.56554834,-94.44800695
PLEASANTONCA.GOV,City,Non-Federal Agency,Pleasanton,CA,37.66242872,-121.8746797
PLEASANTONTX.GOV,City,Non-Federal Agency,Pleasanton,TX,28.96718882,-98.47862778
PLEASANTPRAIRIE-WI.GOV,City,Non-Federal Agency,Pleasant Prairie,WI,42.55307623,-87.93340854
PLEASANTPRAIRIEWI.GOV,City,Non-Federal Agency,Pleasant Prairie,WI,42.55307623,-87.93340854
PLEASANTVALLEY-NY.GOV,City,Non-Federal Agency,Pleasant Valley,NY,41.74453848,-73.82123882
PLEASANTVILLE-NY.GOV,City,Non-Federal Agency,Pleasantville,NY,41.13286726,-73.79262586
PLOVERWI.GOV,City,Non-Federal Agency,Plover,WI,44.45635784,-89.54400912
PLUMSTEAD.GOV,City,Non-Federal Agency,Plumsteadville,PA,40.38732842,-75.14655572
PLYMOUTH-MA.GOV,City,Non-Federal Agency,Plymouth,MA,41.958436,-70.6672572
PLYMOUTHMN.GOV,City,Non-Federal Agency,Plymouth,MN,45.01051966,-93.45550752
POCOMOKEMD.GOV,City,Non-Federal Agency,Pocomoke City,MD,38.07567655,-75.56797932
POCONOPA.GOV,City,Non-Federal Agency,Tannersville,PA,41.04008999,-75.30573809
POLKCITYIA.GOV,City,Non-Federal Agency,Polk City,IA,41.7713786,-93.71299717
POMFRETCT.GOV,City,Non-Federal Agency,Pomfret Center,CT,41.88731981,-71.9620173
POMPANOBEACHFL.GOV,City,Non-Federal Agency,Pompano Beach,FL,26.23785701,-80.12476996
POMPEY-NY.GOV,City,Non-Federal Agency,MANLIUS,NY,43.0020059,-75.97685804
PONCACITYOK.GOV,City,Non-Federal Agency,Ponca City,OK,36.706979,-97.08558739
POOLER-GA.GOV,City,Non-Federal Agency,Pooler,GA,32.11547844,-81.24705587
POOLESVILLEMD.GOV,City,Non-Federal Agency,Poolesville,MD,39.14593807,-77.41692825
POPLARBLUFF-MO.GOV,City,Non-Federal Agency,Poplar Bluff,MO,36.75699656,-90.39288579
POPLARVILLEMS.GOV,City,Non-Federal Agency,Poplarvile,MS,30.84018811,-89.53422698
POQUOSON-VA.GOV,City,Non-Federal Agency,Poquioson,VA,37.12236864,-76.3457758
PORTAGE-MI.GOV,City,Non-Federal Agency,Portage,MI,42.20114896,-85.57999587
PORTAGEMI.GOV,City,Non-Federal Agency,Portage,MI,42.20114896,-85.57999587
PORTAGEWI.GOV,City,Non-Federal Agency,Portage,WI,43.53914573,-89.46261584
PORTALESNM.GOV,City,Non-Federal Agency,Portales,NM,34.18618569,-103.3343989
PORTARTHURTX.GOV,City,Non-Federal Agency,Port Arthur,TX,29.89882664,-93.92877552
PORTCLINTON-OH.GOV,City,Non-Federal Agency,Port Clinton,OH,41.51199912,-82.93768635
PORTERVILLE-CA.GOV,City,Non-Federal Agency,Porterville,CA,36.06522795,-119.0167673
PORTERVILLECA.GOV,City,Non-Federal Agency,Porterville,CA,36.06522795,-119.0167673
PORTLANDMAINE.GOV,City,Non-Federal Agency,Portland,ME,43.66146738,-70.25532775
PORTLANDOREGON.GOV,City,Non-Federal Agency,Portland,OR,45.52344715,-122.676207
PORTLANDTX.GOV,City,Non-Federal Agency,Portland,TX,27.87724603,-97.32387725
PORTSMOUTHVA.GOV,City,Non-Federal Agency,Portsmouth,VA,36.8354291,-76.29826902
PORTSMOUTHVIRGINIA.GOV,City,Non-Federal Agency,Portsmouth,VA,36.8354291,-76.29826902
POTTERTWP-PA.GOV,City,Non-Federal Agency,Monaca,PA,40.6872898,-80.27144794
POWHATANVA.GOV,City,Non-Federal Agency,Powhatan,VA,37.33986584,-79.24779778
POYNETTE-WI.GOV,City,Non-Federal Agency,Poynette,WI,43.39025844,-89.40289714
PRAIRIEDUCHIEN-WI.GOV,City,Non-Federal Agency,Prairie du Chien,WI,43.05164999,-91.14123688
PRAIRIEVIEWTEXAS.GOV,City,Non-Federal Agency,Prairie View,TX,30.09326789,-95.98772981
PRATTVILLE-AL.GOV,City,Non-Federal Agency,Prattville,AL,32.46401751,-86.45969931
PRATTVILLEAL.GOV,City,Non-Federal Agency,Prattville,AL,32.46401751,-86.45969931
PRESCOTT-AZ.GOV,City,Non-Federal Agency,Prescott,AZ,34.54001629,-112.4684983
PRESCOTTVALLEY-AZ.GOV,City,Non-Federal Agency,Prescott Valley,AZ,34.58940841,-112.3252491
PRESQUEISLEMAINE.GOV,City,Non-Federal Agency,Presque Isle,ME,46.68114942,-68.01585848
PRIESTRIVER-ID.GOV,City,Non-Federal Agency,Priest River,ID,48.18073585,-116.9093568
PRINCETONNJ.GOV,City,Non-Federal Agency,Princeton,NJ,40.34871734,-74.65904648
PRINCETONTX.GOV,City,Non-Federal Agency,Princeton,TX,33.18011997,-96.49803853
PRINCETONWV.GOV,City,Non-Federal Agency,Princeton,WV,37.366229,-81.10258719
PROCTORMN.GOV,City,Non-Federal Agency,Proctor,MN,46.74715856,-92.22546967
PROSPERTX.GOV,City,Non-Federal Agency,Prosper,TX,33.23622999,-96.80110914
PROVIDENCERI.GOV,City,Non-Federal Agency,Providence,RI,41.82398793,-71.41282754
PULLMAN-WA.GOV,City,Non-Federal Agency,Pullman,WA,46.73126597,-117.1796163
PURCELLVILLEVA.GOV,City,Non-Federal Agency,Purcellville,VA,39.13676789,-77.71471632
QUINCYIL.GOV,City,Non-Federal Agency,Quincy,IL,39.9355955,-91.40986754
QUINCYMA.GOV,City,Non-Federal Agency,Quincy,MA,42.25287637,-71.00226597
RADFORDVA.GOV,City,Non-Federal Agency,Radford,VA,37.13178631,-80.57644888
RALEIGHNC.GOV,City,Non-Federal Agency,Raleigh,NC,35.77209696,-78.63860584
RAMAPO-NY.GOV,City,Non-Federal Agency,Suffern,NY,41.11481936,-74.14958818
RANCHOMIRAGECA.GOV,City,Non-Federal Agency,Rancho Mirage,CA,33.73973981,-116.4127898
RANDOLPH-MA.GOV,City,Non-Federal Agency,Randolph,MA,42.16259638,-71.04115602
RANDOLPHTOWNSHIPOHIO.GOV,City,Non-Federal Agency,Randolph,OH,41.03283664,-81.24843725
RANGELY-CO.GOV,City,Non-Federal Agency,Rangely,CO,40.08747952,-108.804829
RANGELYCO.GOV,City,Non-Federal Agency,Rangely,CO,40.08747952,-108.804829
RANGERTX.GOV,City,Non-Federal Agency,Ranger,TX,32.469849,-98.6789455
RATONNM.GOV,City,Non-Federal Agency,Raton,NM,36.90335958,-104.4391499
RAYCITYGA.GOV,City,Non-Federal Agency,Ray City,GA,31.0746398,-83.19931563
RAYMONDNH.GOV,City,Non-Federal Agency,Raymond,NH,43.03619836,-71.1833974
READINGMA.GOV,City,Non-Federal Agency,READING,MA,42.52564667,-71.09532671
READINGPA.GOV,City,Non-Federal Agency,Reading,PA,40.335646,-75.92686747
READYHOUSTONTX.GOV,City,Non-Federal Agency,Houston,TX,29.76327617,-95.36326623
READYSOUTHTEXAS.GOV,City,Non-Federal Agency,San Antonio,TX,29.42411877,-98.49362945
READYWESTLINNOR.GOV,City,Non-Federal Agency,West Linn,OR,45.36567765,-122.6123082
REDBANKTN.GOV,City,Non-Federal Agency,Red Bank,TN,35.11228901,-85.29412724
REDBAY-AL.GOV,City,Non-Federal Agency,Red Bay,AL,34.43981919,-88.14086713
REDDING-CA.GOV,City,Non-Federal Agency,Redding,CA,40.58653924,-122.3916793
REDMOND.GOV,City,Non-Federal Agency,Redmond,WA,47.67398631,-122.1215098
REEDSBURGWI.GOV,City,Non-Federal Agency,Reedsburg,WI,43.53247732,-90.00262642
REIDSVILLENC.GOV,City,Non-Federal Agency,Reidsville,NC,36.35485825,-79.66446981
REMINGTON-VA.GOV,City,Non-Federal Agency,Remington,VA,38.5337359,-77.80832602
RENO.GOV,City,Non-Federal Agency,Reno,NV,39.52962803,-119.8137995
